season,plateNumber,qpcrDate,well,sample,assay,role,cq,copies
winter,fifteen,2017-11-25,D3,24h-T22,crab-hex,Unknown,28.8875832112,198.621556844
winter,fifteen,2017-11-25,D3,24h-T22,shanny-fam,Unknown,24.6378759739,2205.6559491966
winter,fifteen,2017-11-25,D4,24h-T24,crab-hex,Unknown,28.8000110274,211.4105404737
winter,fifteen,2017-11-25,D4,24h-T24,shanny-fam,Unknown,24.9990284049,1712.40586917
winter,fifteen,2017-11-25,D5,,crab-hex,Standard,20.0429386369,100000
winter,fifteen,2017-11-25,D5,,shanny-fam,Standard,19.1228026161,100000
winter,fifteen,2017-11-25,D6,,crab-hex,Standard,26.3444525645,1000
winter,fifteen,2017-11-25,D6,,shanny-fam,Standard,25.6545783143,1000
winter,fifteen,2017-11-25,D7,,crab-hex,Standard,33.9175097113,10
winter,fifteen,2017-11-25,D7,,shanny-fam,Standard,32.0887814375,10
winter,fifteen,2017-11-25,D8,,crab-hex,NTC,,
winter,fifteen,2017-11-25,D8,,shanny-fam,NTC,,
winter,fifteen,2017-11-25,E1,24h-T18,crab-hex,Unknown,,
winter,fifteen,2017-11-25,E1,24h-T18,shanny-fam,Unknown,,
winter,fifteen,2017-11-25,E2,24h-T20,crab-hex,Unknown,30.2267482818,76.4902019668
winter,fifteen,2017-11-25,E2,24h-T20,shanny-fam,Unknown,27.0227931526,414.5659844995
winter,fifteen,2017-11-25,E3,24h-T22,crab-hex,Unknown,29.0314339251,179.271010172
winter,fifteen,2017-11-25,E3,24h-T22,shanny-fam,Unknown,24.641251869,2200.4432987907
winter,fifteen,2017-11-25,E4,24h-T24,crab-hex,Unknown,29.2950868844,148.5660301241
winter,fifteen,2017-11-25,E4,24h-T24,shanny-fam,Unknown,24.9054439466,1828.4910889151
winter,fifteen,2017-11-25,E5,,crab-hex,Standard,20.0570391213,100000
winter,fifteen,2017-11-25,E5,,shanny-fam,Standard,19.2452200667,100000
winter,fifteen,2017-11-25,E6,,crab-hex,Standard,26.7099624683,1000
winter,fifteen,2017-11-25,E6,,shanny-fam,Standard,25.9244355539,1000
winter,fifteen,2017-11-25,E7,,crab-hex,Standard,33.1478164611,10
winter,fifteen,2017-11-25,E7,,shanny-fam,Standard,32.3489521529,10
winter,fifteen,2017-11-25,E8,,crab-hex,NTC,,
winter,fifteen,2017-11-25,E8,,shanny-fam,NTC,,
winter,fifteen,2017-11-25,F1,24h-T18,crab-hex,Unknown,34.331875821,4.1041688388
winter,fifteen,2017-11-25,F1,24h-T18,shanny-fam,Unknown,,
winter,fifteen,2017-11-25,F2,24h-T20,crab-hex,Unknown,30.8421991109,49.3341013375
winter,fifteen,2017-11-25,F2,24h-T20,shanny-fam,Unknown,26.8237552467,476.6271128069
winter,fifteen,2017-11-25,F3,24h-T22,crab-hex,Unknown,29.5272941737,125.9099955205
winter,fifteen,2017-11-25,F3,24h-T22,shanny-fam,Unknown,24.4222547575,2565.4918313072
winter,fifteen,2017-11-25,F4,24h-T24,crab-hex,Unknown,29.604901701,119.1361702738
winter,fifteen,2017-11-25,F4,24h-T24,shanny-fam,Unknown,24.7536827369,2033.7023459508
winter,fifteen,2017-11-25,F5,,crab-hex,Standard,20.4321685223,100000
winter,fifteen,2017-11-25,F5,,shanny-fam,Standard,19.4398682705,100000
winter,fifteen,2017-11-25,F6,,crab-hex,Standard,26.5938306599,1000
winter,fifteen,2017-11-25,F6,,shanny-fam,Standard,25.5960895211,1000
winter,fifteen,2017-11-25,F7,,crab-hex,Standard,33.4884295284,10
winter,fifteen,2017-11-25,F7,,shanny-fam,Standard,31.7834584254,10
winter,fifteen,2017-11-25,F8,,crab-hex,NTC,,
winter,fifteen,2017-11-25,F8,,shanny-fam,NTC,,
winter,sixteen,2017-11-25,A1,48h-T1,crab-hex,Unknown,30.0711981566,57.15482282
winter,sixteen,2017-11-25,A1,48h-T1,shanny-fam,Unknown,27.8685192239,286.7679032105
winter,sixteen,2017-11-25,A2,48h-T3,crab-hex,Unknown,29.9802911728,61.0087296223
winter,sixteen,2017-11-25,A2,48h-T3,shanny-fam,Unknown,28.0301157888,257.3516491579
winter,sixteen,2017-11-25,A3,48h-T5,crab-hex,Unknown,28.2469343435,211.7112743373
winter,sixteen,2017-11-25,A3,48h-T5,shanny-fam,Unknown,24.6656723538,2449.8667269166
winter,sixteen,2017-11-25,A4,48h-T7,crab-hex,Unknown,29.0431317086,119.5472408999
winter,sixteen,2017-11-25,A4,48h-T7,shanny-fam,Unknown,27.6361589418,335.0558192664
winter,sixteen,2017-11-25,A5,,crab-hex,Standard,16.6263667191,1000000
winter,sixteen,2017-11-25,A5,,shanny-fam,Standard,15.8211573585,1000000
winter,sixteen,2017-11-25,A6,,crab-hex,Standard,22.8855413967,10000
winter,sixteen,2017-11-25,A6,,shanny-fam,Standard,22.3748992125,10000
winter,sixteen,2017-11-25,A7,,crab-hex,Standard,28.9066110242,100
winter,sixteen,2017-11-25,A7,,shanny-fam,Standard,28.7993221678,100
winter,sixteen,2017-11-25,A8,,crab-hex,Standard,,
winter,sixteen,2017-11-25,A8,,shanny-fam,Standard,,
winter,sixteen,2017-11-25,B1,48h-T1,crab-hex,Unknown,29.6234139874,78.821358821
winter,sixteen,2017-11-25,B1,48h-T1,shanny-fam,Unknown,27.4407035183,381.9172504568
winter,sixteen,2017-11-25,B2,48h-T3,crab-hex,Unknown,31.1653085903,26.060205347
winter,sixteen,2017-11-25,B2,48h-T3,shanny-fam,Unknown,28.5303129305,184.0918815519
winter,sixteen,2017-11-25,B3,48h-T5,crab-hex,Unknown,27.9789392861,256.6185495797
winter,sixteen,2017-11-25,B3,48h-T5,shanny-fam,Unknown,25.021932649,1929.8210711579
winter,sixteen,2017-11-25,B4,48h-T7,crab-hex,Unknown,28.8990910402,132.5691307077
winter,sixteen,2017-11-25,B4,48h-T7,shanny-fam,Unknown,27.7067408117,319.5854657333
winter,sixteen,2017-11-25,B5,,crab-hex,Standard,16.3616147621,1000000
winter,sixteen,2017-11-25,B5,,shanny-fam,Standard,16.1021355413,1000000
winter,sixteen,2017-11-25,B6,,crab-hex,Standard,23.0691793717,10000
winter,sixteen,2017-11-25,B6,,shanny-fam,Standard,22.7088202093,10000
winter,sixteen,2017-11-25,B7,,crab-hex,Standard,29.1336390835,100
winter,sixteen,2017-11-25,B7,,shanny-fam,Standard,29.2741508306,100
winter,sixteen,2017-11-25,B8,,crab-hex,Standard,,1
winter,sixteen,2017-11-25,B8,,shanny-fam,Standard,37.2783550806,1
winter,sixteen,2017-11-25,C1,48h-T1,crab-hex,Unknown,29.3425018794,96.4305633412
winter,sixteen,2017-11-25,C1,48h-T1,shanny-fam,Unknown,27.9079254481,279.298404186
winter,sixteen,2017-11-25,C2,48h-T3,crab-hex,Unknown,30.6133489293,38.7297110087
winter,sixteen,2017-11-25,C2,48h-T3,shanny-fam,Unknown,28.5890967863,176.9848854869
winter,sixteen,2017-11-25,C3,48h-T5,crab-hex,Unknown,27.6660927549,321.2284363764
winter,sixteen,2017-11-25,C3,48h-T5,shanny-fam,Unknown,24.893354065,2103.3749175138
winter,sixteen,2017-11-25,C4,48h-T7,crab-hex,Unknown,29.1479319366,110.8841356612
winter,sixteen,2017-11-25,C4,48h-T7,shanny-fam,Unknown,27.9092887012,279.0435092224
winter,sixteen,2017-11-25,C5,,crab-hex,Standard,16.208391797,1000000
winter,sixteen,2017-11-25,C5,,shanny-fam,Standard,15.8675003991,1000000
winter,sixteen,2017-11-25,C6,,crab-hex,Standard,23.1350203132,10000
winter,sixteen,2017-11-25,C6,,shanny-fam,Standard,22.707711196,10000
winter,sixteen,2017-11-25,C7,,crab-hex,Standard,29.4483391688,100
winter,sixteen,2017-11-25,C7,,shanny-fam,Standard,28.8876971283,100
winter,sixteen,2017-11-25,C8,,crab-hex,Standard,,1
winter,sixteen,2017-11-25,C8,,shanny-fam,Standard,,1
winter,sixteen,2017-11-25,D1,48h-T2,crab-hex,Unknown,,
winter,sixteen,2017-11-25,D1,48h-T2,shanny-fam,Unknown,,
winter,sixteen,2017-11-25,D2,48h-T4,crab-hex,Unknown,29.403011099,92.3318893054
winter,sixteen,2017-11-25,D2,48h-T4,shanny-fam,Unknown,26.0459277628,972.0030629314
winter,sixteen,2017-11-25,D3,48h-T6,crab-hex,Unknown,29.4174505554,91.3798424302
winter,sixteen,2017-11-25,D3,48h-T6,shanny-fam,Unknown,27.8874638028,283.1523250404
winter,sixteen,2017-11-25,D4,48h-T8,crab-hex,Unknown,29.4884513836,86.8393966328
winter,sixteen,2017-11-25,D4,48h-T8,shanny-fam,Unknown,28.2454182614,222.7932021589
winter,sixteen,2017-11-25,D5,,crab-hex,Standard,19.6255002276,100000
winter,sixteen,2017-11-25,D5,,shanny-fam,Standard,19.0940094972,100000
winter,sixteen,2017-11-25,D6,,crab-hex,Standard,25.5533147557,1000
winter,sixteen,2017-11-25,D6,,shanny-fam,Standard,25.4174618933,1000
winter,sixteen,2017-11-25,D7,,crab-hex,Standard,33.2487030971,10
winter,sixteen,2017-11-25,D7,,shanny-fam,Standard,33.0864030001,10
winter,sixteen,2017-11-25,D8,,crab-hex,NTC,,
winter,sixteen,2017-11-25,D8,,shanny-fam,NTC,,
winter,sixteen,2017-11-25,E1,48h-T2,crab-hex,Unknown,,
winter,sixteen,2017-11-25,E1,48h-T2,shanny-fam,Unknown,,
winter,sixteen,2017-11-25,E2,48h-T4,crab-hex,Unknown,29.9132953636,64.0143110115
winter,sixteen,2017-11-25,E2,48h-T4,shanny-fam,Unknown,26.2298064917,859.375238872
winter,sixteen,2017-11-25,E3,48h-T6,crab-hex,Unknown,29.9919139171,60.5018617316
winter,sixteen,2017-11-25,E3,48h-T6,shanny-fam,Unknown,28.4497368621,194.2995495648
winter,sixteen,2017-11-25,E4,48h-T8,crab-hex,Unknown,30.2096191465,51.7489920277
winter,sixteen,2017-11-25,E4,48h-T8,shanny-fam,Unknown,28.3638053336,205.8101046286
winter,sixteen,2017-11-25,E5,,crab-hex,Standard,19.6278726257,100000
winter,sixteen,2017-11-25,E5,,shanny-fam,Standard,19.1873101748,100000
winter,sixteen,2017-11-25,E6,,crab-hex,Standard,26.1057610194,1000
winter,sixteen,2017-11-25,E6,,shanny-fam,Standard,25.8595891487,1000
winter,sixteen,2017-11-25,E7,,crab-hex,Standard,32.2925724035,10
winter,sixteen,2017-11-25,E7,,shanny-fam,Standard,34.636133997,10
winter,sixteen,2017-11-25,E8,,crab-hex,NTC,,
winter,sixteen,2017-11-25,E8,,shanny-fam,NTC,,
winter,sixteen,2017-11-25,F1,48h-T2,crab-hex,Unknown,,
winter,sixteen,2017-11-25,F1,48h-T2,shanny-fam,Unknown,,
winter,sixteen,2017-11-25,F2,48h-T4,crab-hex,Unknown,29.7432005486,72.3272539426
winter,sixteen,2017-11-25,F2,48h-T4,shanny-fam,Unknown,26.156506166,902.6173942474
winter,sixteen,2017-11-25,F3,48h-T6,crab-hex,Unknown,30.6702717626,37.1791353238
winter,sixteen,2017-11-25,F3,48h-T6,shanny-fam,Unknown,27.7096525852,318.9628275319
winter,sixteen,2017-11-25,F4,48h-T8,crab-hex,Unknown,30.6556942076,37.5702126331
winter,sixteen,2017-11-25,F4,48h-T8,shanny-fam,Unknown,28.0912760752,247.0229284732
winter,sixteen,2017-11-25,F5,,crab-hex,Standard,19.9162107473,100000
winter,sixteen,2017-11-25,F5,,shanny-fam,Standard,19.2693115283,100000
winter,sixteen,2017-11-25,F6,,crab-hex,Standard,26.2291338265,1000
winter,sixteen,2017-11-25,F6,,shanny-fam,Standard,25.6132343917,1000
winter,sixteen,2017-11-25,F7,,crab-hex,Standard,32.268411337,10
winter,sixteen,2017-11-25,F7,,shanny-fam,Standard,31.4540572145,10
winter,sixteen,2017-11-25,F8,,crab-hex,NTC,,
winter,sixteen,2017-11-25,F8,,shanny-fam,NTC,,
winter,seventeen,2017-11-25,A1,48h-T9,crab-hex,Unknown,28.8871745339,113.6032981647
winter,seventeen,2017-11-25,A1,48h-T9,shanny-fam,Unknown,25.0201631439,1770.6772036129
winter,seventeen,2017-11-25,A2,48h-T11,crab-hex,Unknown,,
winter,seventeen,2017-11-25,A2,48h-T11,shanny-fam,Unknown,,
winter,seventeen,2017-11-25,A3,48h-T13,crab-hex,Unknown,30.6371351096,32.1699580917
winter,seventeen,2017-11-25,A3,48h-T13,shanny-fam,Unknown,28.3559405734,181.6823422223
winter,seventeen,2017-11-25,A4,48h-T15,crab-hex,Unknown,28.9818389817,106.1084567785
winter,seventeen,2017-11-25,A4,48h-T15,shanny-fam,Unknown,25.2568901169,1506.4900419048
winter,seventeen,2017-11-25,A5,,crab-hex,Standard,16.1198522562,1000000
winter,seventeen,2017-11-25,A5,,shanny-fam,Standard,15.692058042,1000000
winter,seventeen,2017-11-25,A6,,crab-hex,Standard,22.7888464395,10000
winter,seventeen,2017-11-25,A6,,shanny-fam,Standard,22.3094794899,10000
winter,seventeen,2017-11-25,A7,,crab-hex,Standard,29.422061692,100
winter,seventeen,2017-11-25,A7,,shanny-fam,Standard,28.9245480417,100
winter,seventeen,2017-11-25,A8,,crab-hex,Standard,,
winter,seventeen,2017-11-25,A8,,shanny-fam,Standard,,
winter,seventeen,2017-11-25,B1,48h-T9,crab-hex,Unknown,28.5862169369,141.1320152203
winter,seventeen,2017-11-25,B1,48h-T9,shanny-fam,Unknown,25.2738763332,1489.1245725065
winter,seventeen,2017-11-25,B2,48h-T11,crab-hex,Unknown,,
winter,seventeen,2017-11-25,B2,48h-T11,shanny-fam,Unknown,35.3512739171,1.5334919521
winter,seventeen,2017-11-25,B3,48h-T13,crab-hex,Unknown,30.1908689052,44.3796149928
winter,seventeen,2017-11-25,B3,48h-T13,shanny-fam,Unknown,28.8743532383,127.5379159903
winter,seventeen,2017-11-25,B4,48h-T15,crab-hex,Unknown,28.4361962275,157.2531701001
winter,seventeen,2017-11-25,B4,48h-T15,shanny-fam,Unknown,25.5726828203,1214.3828590143
winter,seventeen,2017-11-25,B5,,crab-hex,Standard,16.1390519233,1000000
winter,seventeen,2017-11-25,B5,,shanny-fam,Standard,16.0052180254,1000000
winter,seventeen,2017-11-25,B6,,crab-hex,Standard,22.6070353774,10000
winter,seventeen,2017-11-25,B6,,shanny-fam,Standard,22.4376522368,10000
winter,seventeen,2017-11-25,B7,,crab-hex,Standard,29.416872821,100
winter,seventeen,2017-11-25,B7,,shanny-fam,Standard,29.1959097184,100
winter,seventeen,2017-11-25,B8,,crab-hex,Standard,33.8676183682,1
winter,seventeen,2017-11-25,B8,,shanny-fam,Standard,,1
winter,seventeen,2017-11-25,C1,48h-T9,crab-hex,Unknown,29.2336367132,88.4928393775
winter,seventeen,2017-11-25,C1,48h-T9,shanny-fam,Unknown,25.083270788,1696.025415449
winter,seventeen,2017-11-25,C2,48h-T11,crab-hex,Unknown,,
winter,seventeen,2017-11-25,C2,48h-T11,shanny-fam,Unknown,,
winter,seventeen,2017-11-25,C3,48h-T13,crab-hex,Unknown,30.0761109783,48.2076609043
winter,seventeen,2017-11-25,C3,48h-T13,shanny-fam,Unknown,28.7079202346,142.8812233148
winter,seventeen,2017-11-25,C4,48h-T15,crab-hex,Unknown,28.5744357827,142.335886078
winter,seventeen,2017-11-25,C4,48h-T15,shanny-fam,Unknown,25.9706927166,925.4933355591
winter,seventeen,2017-11-25,C5,,crab-hex,Standard,16.097920634,1000000
winter,seventeen,2017-11-25,C5,,shanny-fam,Standard,15.8452961242,1000000
winter,seventeen,2017-11-25,C6,,crab-hex,Standard,22.6153468526,10000
winter,seventeen,2017-11-25,C6,,shanny-fam,Standard,22.503229345,10000
winter,seventeen,2017-11-25,C7,,crab-hex,Standard,29.1869471244,100
winter,seventeen,2017-11-25,C7,,shanny-fam,Standard,29.5355870673,100
winter,seventeen,2017-11-25,C8,,crab-hex,Standard,,1
winter,seventeen,2017-11-25,C8,,shanny-fam,Standard,,1
winter,seventeen,2017-11-25,D1,48h-T10,crab-hex,Unknown,30.1853695799,44.5559241902
winter,seventeen,2017-11-25,D1,48h-T10,shanny-fam,Unknown,26.2556293145,761.9199661928
winter,seventeen,2017-11-25,D2,48h-T12,crab-hex,Unknown,30.2613480786,42.1808553224
winter,seventeen,2017-11-25,D2,48h-T12,shanny-fam,Unknown,29.0770756117,111.0570647995
winter,seventeen,2017-11-25,D3,48h-T14,crab-hex,Unknown,,
winter,seventeen,2017-11-25,D3,48h-T14,shanny-fam,Unknown,,
winter,seventeen,2017-11-25,D4,48h-T16,crab-hex,Unknown,29.5900680835,68.4390240848
winter,seventeen,2017-11-25,D4,48h-T16,shanny-fam,Unknown,27.5085968697,323.9599819154
winter,seventeen,2017-11-25,D5,,crab-hex,Standard,19.3361814103,100000
winter,seventeen,2017-11-25,D5,,shanny-fam,Standard,19.1166318587,100000
winter,seventeen,2017-11-25,D6,,crab-hex,Standard,25.6372933906,1000
winter,seventeen,2017-11-25,D6,,shanny-fam,Standard,25.4903938012,1000
winter,seventeen,2017-11-25,D7,,crab-hex,Standard,32.286027227,10
winter,seventeen,2017-11-25,D7,,shanny-fam,Standard,31.2749083016,10
winter,seventeen,2017-11-25,D8,,crab-hex,NTC,,
winter,seventeen,2017-11-25,D8,,shanny-fam,NTC,,
winter,seventeen,2017-11-25,E1,48h-T10,crab-hex,Unknown,29.9523067939,52.7085556513
winter,seventeen,2017-11-25,E1,48h-T10,shanny-fam,Unknown,26.5313056409,631.2340848406
winter,seventeen,2017-11-25,E2,48h-T12,crab-hex,Unknown,31.4589261228,17.7883095815
winter,seventeen,2017-11-25,E2,48h-T12,shanny-fam,Unknown,29.1835377634,103.2731790479
winter,seventeen,2017-11-25,E3,48h-T14,crab-hex,Unknown,,
winter,seventeen,2017-11-25,E3,48h-T14,shanny-fam,Unknown,,
winter,seventeen,2017-11-25,E4,48h-T16,crab-hex,Unknown,29.3409603254,81.9036776321
winter,seventeen,2017-11-25,E4,48h-T16,shanny-fam,Unknown,27.5837475248,307.7615839026
winter,seventeen,2017-11-25,E5,,crab-hex,Standard,19.4363000088,100000
winter,seventeen,2017-11-25,E5,,shanny-fam,Standard,19.1680886391,100000
winter,seventeen,2017-11-25,E6,,crab-hex,Standard,25.8198209546,1000
winter,seventeen,2017-11-25,E6,,shanny-fam,Standard,25.5952312397,1000
winter,seventeen,2017-11-25,E7,,crab-hex,Standard,33.6935203516,10
winter,seventeen,2017-11-25,E7,,shanny-fam,Standard,34.3604884115,10
winter,seventeen,2017-11-25,E8,,crab-hex,NTC,,
winter,seventeen,2017-11-25,E8,,shanny-fam,NTC,,
winter,seventeen,2017-11-25,F1,48h-T10,crab-hex,Unknown,30.4825156395,35.9636950541
winter,seventeen,2017-11-25,F1,48h-T10,shanny-fam,Unknown,26.2558871826,761.7858727756
winter,seventeen,2017-11-25,F2,48h-T12,crab-hex,Unknown,30.4541252017,36.7074151357
winter,seventeen,2017-11-25,F2,48h-T12,shanny-fam,Unknown,29.1586413181,105.0431206866
winter,seventeen,2017-11-25,F3,48h-T14,crab-hex,Unknown,,
winter,seventeen,2017-11-25,F3,48h-T14,shanny-fam,Unknown,,
winter,seventeen,2017-11-25,F4,48h-T16,crab-hex,Unknown,30.5097398098,35.2646831822
winter,seventeen,2017-11-25,F4,48h-T16,shanny-fam,Unknown,27.5931182482,305.799406903
winter,seventeen,2017-11-25,F5,,crab-hex,Standard,19.7120359082,100000
winter,seventeen,2017-11-25,F5,,shanny-fam,Standard,19.2640610323,100000
winter,seventeen,2017-11-25,F6,,crab-hex,Standard,26.1794827558,1000
winter,seventeen,2017-11-25,F6,,shanny-fam,Standard,25.5398759121,1000
winter,seventeen,2017-11-25,F7,,crab-hex,Standard,32.0126303823,10
winter,seventeen,2017-11-25,F7,,shanny-fam,Standard,32.8106645391,10
winter,seventeen,2017-11-25,F8,,crab-hex,NTC,,
winter,seventeen,2017-11-25,F8,,shanny-fam,NTC,,
winter,eighteen,2017-11-25,A1,48h-T17,crab-hex,Unknown,30.3339234771,54.7995782637
winter,eighteen,2017-11-25,A1,48h-T17,shanny-fam,Unknown,28.0394695192,242.4225921423
winter,eighteen,2017-11-25,A2,48h-T19,crab-hex,Unknown,31.5821525107,22.4740822688
winter,eighteen,2017-11-25,A2,48h-T19,shanny-fam,Unknown,28.9192750264,130.4737498569
winter,eighteen,2017-11-25,A3,48h-T21,crab-hex,Unknown,31.3151294334,27.1950573094
winter,eighteen,2017-11-25,A3,48h-T21,shanny-fam,Unknown,26.1962924809,887.6218582338
winter,eighteen,2017-11-25,A4,48h-T23,crab-hex,Unknown,29.9952391664,69.7924576899
winter,eighteen,2017-11-25,A4,48h-T23,shanny-fam,Unknown,28.0500790533,240.6182865006
winter,eighteen,2017-11-25,A5,,crab-hex,Standard,16.4086765057,1000000
winter,eighteen,2017-11-25,A5,,shanny-fam,Standard,16.0455467879,1000000
winter,eighteen,2017-11-25,A6,,crab-hex,Standard,22.8826468387,10000
winter,eighteen,2017-11-25,A6,,shanny-fam,Standard,22.4070151478,10000
winter,eighteen,2017-11-25,A7,,crab-hex,Standard,29.9759485219,100
winter,eighteen,2017-11-25,A7,,shanny-fam,Standard,29.0511099786,100
winter,eighteen,2017-11-25,A8,,crab-hex,Standard,34.7321318967,1
winter,eighteen,2017-11-25,A8,,shanny-fam,Standard,,1
winter,eighteen,2017-11-25,B1,48h-T17,crab-hex,Unknown,30.1348974949,63.1681664121
winter,eighteen,2017-11-25,B1,48h-T17,shanny-fam,Unknown,28.1091583582,230.8138229382
winter,eighteen,2017-11-25,B2,48h-T19,crab-hex,Unknown,31.2005313785,29.5140370889
winter,eighteen,2017-11-25,B2,48h-T19,shanny-fam,Unknown,29.1451612318,111.2873370793
winter,eighteen,2017-11-25,B3,48h-T21,crab-hex,Unknown,29.2835162491,116.017858641
winter,eighteen,2017-11-25,B3,48h-T21,shanny-fam,Unknown,26.5606885901,686.7416893705
winter,eighteen,2017-11-25,B4,48h-T23,crab-hex,Unknown,29.5338393745,97.0277025911
winter,eighteen,2017-11-25,B4,48h-T23,shanny-fam,Unknown,28.261595316,207.3221256904
winter,eighteen,2017-11-25,B5,,crab-hex,Standard,16.7116196416,1000000
winter,eighteen,2017-11-25,B5,,shanny-fam,Standard,16.4721903351,1000000
winter,eighteen,2017-11-25,B6,,crab-hex,Standard,22.8653583844,10000
winter,eighteen,2017-11-25,B6,,shanny-fam,Standard,22.6978833112,10000
winter,eighteen,2017-11-25,B7,,crab-hex,Standard,29.3985326344,100
winter,eighteen,2017-11-25,B7,,shanny-fam,Standard,29.3461366072,100
winter,eighteen,2017-11-25,B8,,crab-hex,Standard,,1
winter,eighteen,2017-11-25,B8,,shanny-fam,Standard,,1
winter,eighteen,2017-11-25,C1,48h-T17,crab-hex,Unknown,30.2326470984,58.9093997301
winter,eighteen,2017-11-25,C1,48h-T17,shanny-fam,Unknown,28.0788898875,235.7860456989
winter,eighteen,2017-11-25,C2,48h-T19,crab-hex,Unknown,30.6539073153,43.6058993435
winter,eighteen,2017-11-25,C2,48h-T19,shanny-fam,Unknown,28.3849462016,190.0746467484
winter,eighteen,2017-11-25,C3,48h-T21,crab-hex,Unknown,29.2309022366,120.4595591673
winter,eighteen,2017-11-25,C3,48h-T21,shanny-fam,Unknown,26.2732606042,840.796048539
winter,eighteen,2017-11-25,C4,48h-T23,crab-hex,Unknown,30.0407680497,67.5599433415
winter,eighteen,2017-11-25,C4,48h-T23,shanny-fam,Unknown,28.6533912166,157.3374300059
winter,eighteen,2017-11-25,C5,,crab-hex,Standard,16.702587137,1000000
winter,eighteen,2017-11-25,C5,,shanny-fam,Standard,16.4681505989,1000000
winter,eighteen,2017-11-25,C6,,crab-hex,Standard,22.9446170298,10000
winter,eighteen,2017-11-25,C6,,shanny-fam,Standard,22.7997445249,10000
winter,eighteen,2017-11-25,C7,,crab-hex,Standard,30.0365178427,100
winter,eighteen,2017-11-25,C7,,shanny-fam,Standard,29.5506284342,100
winter,eighteen,2017-11-25,C8,,crab-hex,Standard,,1
winter,eighteen,2017-11-25,C8,,shanny-fam,Standard,,1
winter,eighteen,2017-11-25,D1,48h-T18,crab-hex,Unknown,34.4882808712,2.8212809269
winter,eighteen,2017-11-25,D1,48h-T18,shanny-fam,Unknown,,
winter,eighteen,2017-11-25,D2,48h-T20,crab-hex,Unknown,29.8605028609,76.840877767
winter,eighteen,2017-11-25,D2,48h-T20,shanny-fam,Unknown,27.5361552397,345.533134006
winter,eighteen,2017-11-25,D3,48h-T22,crab-hex,Unknown,29.3970661979,106.9821296652
winter,eighteen,2017-11-25,D3,48h-T22,shanny-fam,Unknown,26.2583595452,849.6645477139
winter,eighteen,2017-11-25,D4,48h-T24,crab-hex,Unknown,28.4011661389,217.8488876851
winter,eighteen,2017-11-25,D4,48h-T24,shanny-fam,Unknown,25.5072450364,1441.9259027661
winter,eighteen,2017-11-25,D5,,crab-hex,Standard,19.665041965,100000
winter,eighteen,2017-11-25,D5,,shanny-fam,Standard,19.3718389787,100000
winter,eighteen,2017-11-25,D6,,crab-hex,Standard,25.6259284125,1000
winter,eighteen,2017-11-25,D6,,shanny-fam,Standard,26.0146989137,1000
winter,eighteen,2017-11-25,D7,,crab-hex,Standard,32.451214495,10
winter,eighteen,2017-11-25,D7,,shanny-fam,Standard,33.2277041411,10
winter,eighteen,2017-11-25,D8,,crab-hex,NTC,,
winter,eighteen,2017-11-25,D8,,shanny-fam,NTC,,
winter,eighteen,2017-11-25,E1,48h-T18,crab-hex,Unknown,,
winter,eighteen,2017-11-25,E1,48h-T18,shanny-fam,Unknown,,
winter,eighteen,2017-11-25,E2,48h-T20,crab-hex,Unknown,29.9563365763,71.7584072635
winter,eighteen,2017-11-25,E2,48h-T20,shanny-fam,Unknown,27.6368383712,321.8845836935
winter,eighteen,2017-11-25,E3,48h-T22,crab-hex,Unknown,29.619339957,91.2810625966
winter,eighteen,2017-11-25,E3,48h-T22,shanny-fam,Unknown,26.2583001161,849.7001040924
winter,eighteen,2017-11-25,E4,48h-T24,crab-hex,Unknown,29.0657028712,135.5414613651
winter,eighteen,2017-11-25,E4,48h-T24,shanny-fam,Unknown,25.5068025516,1442.3752384472
winter,eighteen,2017-11-25,E5,,crab-hex,Standard,19.7984831597,100000
winter,eighteen,2017-11-25,E5,,shanny-fam,Standard,19.468873276,100000
winter,eighteen,2017-11-25,E6,,crab-hex,Standard,26.2325622027,1000
winter,eighteen,2017-11-25,E6,,shanny-fam,Standard,25.9081160797,1000
winter,eighteen,2017-11-25,E7,,crab-hex,Standard,34.0881832056,10
winter,eighteen,2017-11-25,E7,,shanny-fam,Standard,32.656731132,10
winter,eighteen,2017-11-25,E8,,crab-hex,NTC,,
winter,eighteen,2017-11-25,E8,,shanny-fam,NTC,,
winter,eighteen,2017-11-25,F1,48h-T18,crab-hex,Unknown,,
winter,eighteen,2017-11-25,F1,48h-T18,shanny-fam,Unknown,,
winter,eighteen,2017-11-25,F2,48h-T20,crab-hex,Unknown,29.6157863933,91.512980973
winter,eighteen,2017-11-25,F2,48h-T20,shanny-fam,Unknown,27.3204136276,402.2210670978
winter,eighteen,2017-11-25,F3,48h-T22,crab-hex,Unknown,30.1624533481,61.9373716434
winter,eighteen,2017-11-25,F3,48h-T22,shanny-fam,Unknown,25.7952147588,1177.2807090099
winter,eighteen,2017-11-25,F4,48h-T24,crab-hex,Unknown,29.1562640407,127.0538225104
winter,eighteen,2017-11-25,F4,48h-T24,shanny-fam,Unknown,25.2067439527,1781.7141412506
winter,eighteen,2017-11-25,F5,,crab-hex,Standard,20.0846899195,100000
winter,eighteen,2017-11-25,F5,,shanny-fam,Standard,19.5667943195,100000
winter,eighteen,2017-11-25,F6,,crab-hex,Standard,26.2235034202,1000
winter,eighteen,2017-11-25,F6,,shanny-fam,Standard,25.947296377,1000
